ID(非必填),縣市(必填),鄉鎮(必填),村里(可不填),鄰(可不填),地址(必填)
3849,彰化縣,彰化市,,,中山路2段542號
3850,彰化縣,彰化市,,,中山路2段542號
3851,彰化縣,員林市,,,員林大道2段99號
3852,彰化縣,員林市,,,員林大道2段99號
3853,彰化縣,員林市,,,員林大道2段99號
3854,彰化縣,彰化市,,,中山路2段542號
4003,雲林縣,北港鎮,,,共和街2號
4004,雲林縣,北港鎮,,,共和街2號
4005,雲林縣,崙背鄉,,,民生路28之8號
4006,雲林縣,崙背鄉,,,民生路28之8號
4007,雲林縣,崙背鄉,,,民生路28之8號
4008,雲林縣,崙背鄉,,,民生路28之8號
4009,雲林縣,崙背鄉,,,民生路28之8號
4010,雲林縣,斗南鎮,,,南昌路21號
4011,雲林縣,虎尾鎮,,,林森路一段501號
4012,雲林縣,虎尾鎮,,,林森路一段501號
4013,雲林縣,虎尾鎮,,,林森路一段501號
3610,台北市,萬華區,,,成都路10號
3611,台北市,重慶南,,,路二段51號B1
3612,臺南市,楠西區,,,中正路309號
3613,桃園市,楊梅區,,,
3614,桃園市,中壢區,,,光華三街10號2、3樓
3615,桃園市,龜山區,,,自強南路97號
3616,桃園市,龜山區,,,自強南路97號
3617,桃園市,大溪區,,,
3618,桃園市,中壢區,,,中美路76號
3619,桃園市,觀音區,,,
3620,桃園市,大園區,,,中正西路12之1號4-6樓
3621,桃園市,大園區,,,中正西路12之1號4-6樓
3622,桃園市,大園區,,,三和路5號
3750,臺北市,中正區,,,濟南路二段27號
3751,臺北市,中正區,,,濟南路二段27號
3752,臺北市,中正區,,,濟南路二段27號
3753,臺北市,中正區,,,濟南路二段27號
3754,臺北市,中正區,,,濟南路二段27號
3755,臺北市,中正區,,,濟南路二段27號
3756,臺北市,中正區,,,濟南路二段27號
3757,臺北市,中正區,,,濟南路二段27號
3758,臺北市,中正區,,,濟南路二段27號
3759,臺北市,中正區,,,濟南路二段27號
3760,臺北市,中正區,,,濟南路二段27號
3761,臺北市,中正區,,,濟南路二段27號
3855,彰化縣,員林市,,,員林大道2段99號
3856,彰化縣,員林市,,,員林大道2段99號
3857,彰化縣,彰化市,,,中山路2段542號
3858,彰化縣,員林市,,,員林大道2段99號
3859,彰化縣,員林市,,,員林大道2段99號
3860,高雄市,鳳山區,,,三多一路1號
3861,臺東市,南京路,,,25號
3862,臺北市,中山南,,,路21-1號，信義路側
3863,新北市,蘆洲區,,,中山二路162號2樓
3951,彰化縣,二水鄉,,,
3952,彰化縣,二水鄉,,,
3953,彰化縣,彰化市,,,中山路二段418號
3954,彰化縣,彰化市,,,福山街348號
3955,彰化縣,鹿港鎮,,,公園一路83號
3956,彰化縣,鹿港鎮,,,公園一路83號
3957,彰化縣,鹿港鎮,,,公園一路83號
3958,彰化縣,鹿港鎮,,,公園路122號
3959,彰化縣,彰化市,,,健興路1號
3623,桃園市,大園區,,,中正西路12之1號4-6樓
3624,桃園市,大園區,,,中正西路12之1號4-6樓
3625,桃園市,大園區,,,中正西路12之1號4-6樓
3626,桃園市,大園區,,,三和路5號
3627,桃園市,龍潭區,,,
3628,桃園市,蘆竹區,,,吉林路34、36、38、40、42、44、46號，長春路3巷3號1.2樓、4號1.2樓、5號1.2樓，長春路5巷1號1樓
3629,桃園市,蘆竹區,,,吉林路34、36、38、40、42、44、46號，長春路3巷3號1.2樓、4號1.2樓、5號1.2樓，長春路5巷1號1樓
3630,桃園市,蘆竹區,,,吉林路34、36、38、40、42、44、46號，長春路3巷3號1.2樓、4號1.2樓、5號1.2樓，長春路5巷1號1樓
3631,桃園市,蘆竹區,,,吉林路34、36、38、40、42、44、46號，長春路3巷3號1.2樓、4號1.2樓、5號1.2樓，長春路5巷1號1樓
3632,桃園市,大園區,,,中正西路12之1號4-6樓
3633,桃園市,桃園區,,,成功路二段179號
3762,臺北市,中正區,,,濟南路二段27號
3763,臺北市,中正區,,,濟南路二段27號
3764,臺北市,中正區,,,濟南路二段27號
3765,臺北市,中正區,,,濟南路二段27號
3766,臺北市,中正區,,,濟南路二段27號
3767,臺北市,中正區,,,濟南路二段27號
3768,臺北市,中正區,,,濟南路二段27號
3769,臺北市,中正區,,,濟南路二段27號
3770,臺北市,中正區,,,濟南路二段27號
3771,臺北市,中正區,,,濟南路二段27號
3864,臺北市,中山南,,,路21-1號，信義路側
3865,臺北市,中山南,,,路21-1號
3866,臺北市,中山南,,,路21-1號
3867,臺北市,牯嶺街,,,5巷2號
3868,臺北市,牯嶺街,,,5巷2號
3869,台北市,牯嶺街,,,5巷2號
3870,臺北市,臨溪路,,,70號第二教研大樓二樓
3871,臺北市,中山南,,,路21-1號，信義路側
3872,桃園市,中壢區,,,中美路16號
3873,,,,,
3874,新北市,板橋區,,,莊敬路62號B1
3875,臺中市,清水區,,,忠貞路21號
3876,臺北市,大安區,,,光復南路346巷56號
3877,臺北市,大安區,,,光復南路346巷56號
3878,臺北市,台北市,,,大安區光復南路346巷56號
3978,彰化縣,彰化市,,,卦山路4號
3979,彰化縣,彰化市,,,卦山路4號
3980,彰化縣,和美鎮,,,和卿路101號
3981,,,,,
3982,,,,,
3983,,,,,
3984,,,,,
3985,臺北市,萬華區,,,西園路一段145號地下二樓
3986,雲林縣,斗六市,,,北平路46巷11號
3987,雲林縣,斗六市,,,北平路46巷11號
3988,雲林縣,北港鎮,,,公園路66號
3989,雲林縣,北港鎮,,,公園路66號
3990,雲林縣,北港鎮,,,公園路66號
3991,雲林縣,北港鎮,,,公園路66號
3634,桃園市,觀音區,,,
3635,新竹市,東區,,,工業東二路1號3樓
3636,臺北市,中山區,,,伊通街45.47號B1
3637,臺南市,安平區,,,安北路194號
3638,臺南市,安平區,,,台南市安平區安億路139號
3772,臺中市,大安區,,,興安路378號
3773,臺中市,大安區,,,興安路378號
3774,臺北市,大安區,,,
3775,臺北市,大安區,,,
3879,臺北市,中正區,,,中山南路21號
3880,南投縣,魚池鄉,,,中山路
3881,南投縣,魚池鄉,,,中山路
3882,苗栗縣,頭份市,,,中山路232號
3883,苗栗縣,三義鄉,,,
3884,苗栗縣,銅鑼鄉,,,銅科南路6號
3885,苗栗縣,苗栗市,,,自治路50號
4014,雲林縣,虎尾鎮,,,林森路一段501號
4015,雲林縣,虎尾鎮,,,林森路一段501號
4016,雲林縣,虎尾鎮,,,林森路一段501號
4017,雲林縣,虎尾鎮,,,
4018,雲林縣,虎尾鎮,,,林森路一段501號
4019,雲林縣,虎尾鎮,,,林森路一段491號
4020,雲林縣,斗南鎮,,,南昌路27號(斗南火車站六號倉庫)
4021,雲林縣,虎尾鎮,,,林森路一段528號
3639,臺南市,安平區,,,南塭16號
3640,臺南市,中西區,,,民族路二段212號
3641,臺南市,安平區,,,安北路194號
3642,臺南市,安平區,,,台南市安平區安億路139號
3643,臺南市,安平區,,,南塭16號
3644,臺南市,中西區,,,民族路二段212號
3645,臺北市,松山區,,,
3776,臺北市,大安區,,,
3777,臺北市,中山區,,,
3778,臺中市,東勢區,,,豐勢路518號
3779,臺中市,東勢區,,,豐勢路518號
3780,臺中市,后里區,,,
3781,臺中市,東勢區,,,豐勢路518號
3782,臺中市,大里區,,,新興路2號
3886,苗栗縣,苗栗市,,,
3887,苗栗縣,苑裡鎮,,,
3888,苗栗縣,後龍鎮,,,
3889,苗栗縣,苗栗市,,,自治路50號
3890,苗栗縣,銅鑼鄉,,,銅科南路6號
3509,文興路,一段1,,,23號
3510,新竹縣,竹北市,,,文興路一段123號
3511,新竹縣,竹北市,,,文興路一段123號
3512,新竹縣,竹北市,,,文興路一段123號
3513,新竹縣,竹北市,,,文興路一段123號
3646,臺北市,大安區,,,
3647,高雄市,岡山區,,,009鄰岡山南路42號
3648,臺北市,中山區,,,
3649,臺北市,中山區,,,
3650,臺南市,安南區,,,
3651,桃園市,中壢區,,,中大路300號
3783,臺北市,中山區,,,
3784,高雄市,左營區,,,博愛三路453號
3785,臺北市,中山區,,,
3891,苗栗縣,銅鑼鄉,,,銅科南路6號
3892,苗栗縣,苗栗市,,,自治路50號
3893,苗栗縣,苗栗市,,,自治路50號
3894,苗栗縣,苗栗市,,,自治路50號
3895,苗栗縣,竹南鎮,,,公園路206號
3514,新竹縣,竹北市,,,文興路一段123號
3515,新竹縣,竹北市,,,文興路一段123號
3516,新竹縣,竹北市,,,文興路一段123號
3517,新竹縣,竹北市,,, 文興路一段123號
3518,新竹縣,竹北市,,,文興路一段123號
3652,南投縣,南投市,,,光榮北路1號
3653,花蓮縣,花蓮市,,,文復路六號
3654,南投縣,南投市,,,光榮北路1號
3655,南投縣,南投市,,,光榮北路1號
3656,南投縣,南投市,,,光榮北路1號
3657,花蓮縣,花蓮市,,,永興路2號
3786,臺北市,中正區,,,仁愛路二段63號B1
3787,新竹市,東區,,,花園街64號
3788,南投縣,埔里鎮,,,桃米巷52-12號
3789,南投縣,草屯鎮,,,中正路573號
3896,苗栗縣,竹南鎮,,,公園路206號
3897,苗栗縣,竹南鎮,,,公園路206號
3898,,,,,
3899,,,,,
3900,南投縣,草屯鎮,,,中正路573號
3901,桃園市,桃園區,,,中正路1188號
3902,桃園市,桃園區,,,中正路1188號
3903,桃園市,桃園區,,,中正路1188號
3904,桃園市,桃園區,,,中正路1188號
3519,文興路,一段1,,,23號
3520,新竹縣,竹北市,,,文興路一段123號
3521,新竹縣,竹北市,,,文興路一段123號
3522,新竹縣,竹北市,,,文興路一段123號
3523,新竹縣,竹北市,,,文興路一段123號
3658,南投縣,南投市,,,光榮北路1號
3659,南投縣,南投市,,,光榮北路1號
3660,南投縣,南投市,,,光榮北路1號
3661,南投縣,南投市,,,光榮北路1號
3662,南投縣,南投市,,,光榮北路1號
3663,南投縣,南投市,,,光榮北路1號
3415,新北市,樹林區,,,中和街38號
3416,新北市,三重區,,,忠孝路三段40巷51號三民公園內
3417,新北市,三重區,,,忠孝路三段40巷51號三民公園內
3418,新北市,三重區,,,忠孝路三段40巷51號三民公園內
3419,新北市,三重區,,,忠孝路2段35號(靠近三重228公園)
3420,新北市,土城區,,,金城路一段101號
3421,新北市,三重區,,,忠孝路2段35號(靠近三重228公園)
3422,新北市,三重區,,,自強路一段158號
3423,臺中市,大里區,,,中興路一段163號
3424,新北市,三重區,,,自強路一段158號
3425,新北市,三重區,,,自強路一段158號
3029,臺中市,西區,,,五權西路一段2號
3030,臺中市,西區,,,五權西路一段2號
3031,臺中市,西區,,,五權西路一段2號
3032,臺中市,西區,,,五權西路一段2號
3033,臺中市,西區,,,五權西路一段2號
3161,臺中市,霧峰區,,,中正路738之2號
3162,臺中市,霧峰區,,,中正路738之2號
3163,臺中市,霧峰區,,,中正路738之2號
3295,高雄市,美濃區,,,
3296,臺南市,東區,,,中華東路三段332號
3297,臺南市,東區,,,中華東路三段332號
3298,新北市,新莊區,,,
3299,新北市,蘆洲區,,,集賢路221巷11號2樓~3樓
3300,新北市,蘆洲區,,,集賢路221巷11號2樓~3樓
3426,臺中市,大里區,,,中興路一段163號
3427,新北市,三重區,,,重安街709號3樓
3428,新北市,三重區,,,重安街709號3樓
3429,新北市,三重區,,,重安街709號3樓
3430,臺中市,烏日區,,,興祥街121號
3431,新北市,三重區,,,仁孝街62號崇德活動中心二樓
3432,臺中市,烏日區,,,興祥街121號
3433,臺中市,烏日區,,,興祥街121號
3434,新北市,三重區,,,仁孝街62號崇德活動中心二樓
3435,臺中市,烏日區,,,興祥街121號
3436,臺中市,大里區,,,中興路一段163號
3437,臺中市,烏日區,,,興祥街121號
3034,臺北市,大同區,,,
3035,臺中市,西區,,,五權西路一段2號
3036,臺中市,西區,,,五權西路一段2號
3164,臺中市,霧峰區,,,中正路738之2號
3165,臺南市,東區,,,中華東路三段332號
3166,臺南市,東區,,,中華東路三段332號
3167,高雄市,大樹區,,,
3168,臺南市,東區,,,中華東路三段332號
3169,臺南市,東區,,,中華東路三段332號
3301,新北市,蘆洲區,,,集賢路221巷11號2樓~3樓
3302,新北市,蘆洲區,,,集賢路221巷11號2樓~3樓
3303,新北市,永和區,,,國光路2號
3304,新北市,永和區,,,民權路60號7、8樓
3305,新北市,永和區,,,民權路60號7、8樓
3306,新北市,永和區,,,保安路132號2樓
3307,新北市,永和區,,,國光路2號
3308,新北市,永和區,,,民權路60號7、8樓
3438,新北市,土城區,,,和平路24號
3439,新北市,五股區,,,更洲路47號3樓
3440,新北市,五股區,,,西雲路267號2樓
3441,新北市,五股區,,,西雲路165號四、五、六樓
3442,新北市,五股區,,,西雲路165號四、五、六樓
3443,新北市,五股區,,,西雲路165號四、五、六樓
3444,高雄市,鳳山區,,,6鄰曹公路23號
3037,臺中市,西區,,,五權西路一段2號
3038,臺中市,西區,,,五權西路一段2號
3039,屏東縣,屏東市,,,中正路74號
3040,,,,,
3041,,,,,
3170,臺中市,西屯區,,,惠來路二段101號
3171,臺中市,西屯區,,,惠來路二段101號
3172,臺南市,東區,,,中華東路三段332號
3173,臺中市,西屯區,,,惠來路二段101號
3174,臺中市,西屯區,,,惠來路二段101號
3175,臺中市,西屯區,,,惠來路二段101號
3176,臺中市,西屯區,,,惠來路二段101號
3177,臺中市,西屯區,,,惠來路二段101號
3309,新北市,永和區,,,保安路132號2樓
3310,臺南市,中西區,,,南門路與樹林街交叉路口
3311,臺南市,中西區,,,南門路與樹林街交叉路口
3312,臺南市,中西區,,,南門路與樹林街交叉路口
3313,臺南市,中西區,,,南門路與樹林街交叉路口
3314,臺南市,中西區,,,南門路與樹林街交叉路口
3315,臺南市,中西區,,,南門路與樹林街交叉路口
3445,臺南市,中西區,,,府前路一段191號
3446,新北市,永和區,,,國光路2號
3447,新北市,永和區,,,民權路60號7、8樓
3448,新北市,永和區,,,民權路60號7、8樓
3449,高雄市,左營區,,,博愛三路453號
3450,高雄市,左營區,,,博愛三路453號
3451,臺北市,北投區,,,學園路1號
3042,,,,,
3043,,,,,
3044,,,,,
3045,,,,,
3046,,,,,
3047,,,,,
3048,,,,,
3049,,,,,
3050,,,,,
3051,,,,,
3052,,,,,
3053,,,,,
3054,,,,,
3055,,,,,
3056,,,,,
3057,,,,,
3058,,,,,
3059,,,,,
3060,,,,,
3061,,,,,
3062,,,,,
3063,,,,,
3064,,,,,
3065,花蓮市,文復路,,,6號
3178,臺中市,西屯區,,,惠來路二段101號
3179,臺中市,西屯區,,,惠來路二段101號
3180,臺南市,安平區,,,
3181,臺南市,鹽水區,,,
3182,臺南市,鹽水區,,,
3183,臺中市,南區,,,五權南路100號
3184,臺中市,南區,,,五權南路100號
3316,臺南市,中西區,,,南門路與樹林街交叉路口
3317,臺南市,中西區,,,南門路與樹林街交叉路口
3318,臺南市,中西區,,,南門路與樹林街交叉路口
3319,臺南市,中西區,,,南門路與樹林街交叉路口
3320,臺南市,中西區,,,南門路與樹林街交叉路口
3321,高雄市,湖內區,,,3鄰保生路101號
3322,臺中市,新社區,,,社街四段1巷1號
3323,新北市,板橋區,,,貴興路139號
3489,臺南市,新營區,,,中正路23號
3490,臺南市,新營區,,,中正路23號
3491,南投縣,草屯鎮,,,中正路573號
3492,雲林縣,臺西鄉,,,
3493,,,,,
3494,,,,,
3495,,,,,
3496,臺北市,信義路,,,三段147巷36弄22號
3497,高雄市,復興三,,,路5號
3066,宜蘭縣,頭城鎮,,,和平街105號
3067,臺北市,信義區,,,仁愛路4段505號
3068,臺北市,信義區,,,仁愛路4段505號
3069,臺北市,信義區,,,仁愛路4段505號
3070,臺北市,信義區,,,仁愛路4段505號
3071,臺北市,信義區,,,仁愛路4段505號
3072,臺北市,信義區,,,仁愛路4段505號
3073,臺北市,信義區,,,仁愛路4段505號
3074,臺北市,信義區,,,仁愛路4段505號
3185,連江縣,北竿鄉,,,
3186,臺南市,鹽水區,,,
3187,屏東縣,屏東市,,,青島街106號
3188,屏東縣,屏東市,,,豐榮街50巷7號
3189,臺北市,內湖區,,,內湖路一段594號
3190,新北市,中和區,,,中正路764號7樓
3191,臺北市,羅斯福,,,路四段一號
3324,臺中市,神岡區,,,中山路1460號
3325,臺中市,神岡區,,,中山路1460號
3326,臺中市,神岡區,,,中山路1460號
3327,臺中市,神岡區,,,中山路1460號
3328,臺中市,神岡區,,,中山路1460號
3329,臺北市,全區域,,,
3330,臺中市,神岡區,,,中山路1460號
3331,臺中市,神岡區,,,中山路1460號
3332,臺中市,大雅區,,,
3333,臺北市,中正區,,,八德路一段1號
3334,新北市,三重區,,,重新路一段108號3樓
3335,,,,,
3452,臺北市,北投區,,,學園路1號
3453,臺北市,中正區,,,青島東路7號4樓
3454,臺南市,安平區,,,國勝路82號
3455,臺南市,安平區,,,安北路194號
3456,臺南市,中西區,,,民族路二段212號
3075,臺北市,信義區,,,仁愛路4段505號
3076,臺北市,信義區,,,仁愛路4段505號
3077,臺北市,信義區,,,仁愛路4段505號
3078,臺北市,信義區,,,仁愛路4段505號
3079,臺北市,信義區,,,仁愛路4段505號
3080,臺北市,中山南,,,路21-1號
3081,臺中市,西屯區,,,惠來路二段101號
3082,臺北市,中山南,,,路21-1號
3192,臺北市,大安區,,,新生南路三段94號B1
3193,,,,,
3194,,,,,
3195,臺北市,中正區,,,中山南路21號
3336,新竹縣,竹北市,,,縣政九路146號
3337,新竹縣,竹北市,,,縣政九路146號
3338,新竹縣,竹北市,,,縣政九路146號
3339,新竹縣,竹北市,,,縣政九路146號
3340,新竹縣,竹北市,,,縣政九路146號
3341,,,,,
3342,南投縣,草屯鎮,,,中正路573號
3468,臺中市,南區,,,五權南路100號
3469,臺中市,南區,,,五權南路100號
3470,臺中市,南區,,,五權南路100號
3471,臺中市,南區,,,五權南路100號
3083,臺北市,中山南,,,路21-1號
3084,臺北市,牯嶺街,,,5巷2號
3085,新北市,淡水區,,,中正路298號3樓，淡水老街尾
3086,台北市,林森北,,,路107巷10號B1
3087,臺北市,中山南,,,路21-1號，信義路側
3088,臺北市,中山南,,,路21-1號，信義路側
3089,臺北市,中山南,,,路21-1號，信義路側
3090,宜蘭縣,大同鄉,,,英士村明池山莊1號
3091,高雄市,鳳山區,,,光遠路161號
3092,高雄市,大社區,,,7鄰自強街11號
3093,臺南市,楠西區,,,中正路309號
3094,臺南市,仁德區,,,
3095,臺南市,鹽水區,,,過港路21號
3096,高雄市,前金區,,,民生二路37號
3097,臺南市,北區,,,公園北路3號
3098,臺南市,北區,,,公園北路3號
3099,高雄市,路竹區,,,24鄰國昌路86巷9號
3196,,,,,
3197,臺東縣,臺東市,,,台東市大同路254號
3198,臺中市,西區,,,五權西路一段2號
3199,臺中市,西區,,,五權西路一段2號
3200,新竹縣,竹北市,,,縣政九路146號
3201,台北市,中山南,,,路21-1號
3202,嘉義市,忠孝路,,,275號
3203,高雄市,鳳山區,,,三多一路1號
3204,台北市,中正區,,,八德路一段1號
3205,彰化縣,員林市,,,員林大道二段99號
3206,高雄市,苓雅區,,,五福一路67號
3207,高雄市,左營區,,,2鄰啟文路12號
3208,臺南市,新營區,,,中正路23號
3343,中正區,襄陽路,,,2號(二二八公園內)
3344,臺南市,中西區,,,中華西路二段34號
3345,新北市,三峽區,,,中華路43巷10號
3346,台北市,中山北,,,路二段113號3樓
3347,台北市,南海路,,,47號
3348,台北市,中山南,,,路21-1號
3349,高雄市,鳳山區,,,三多一路1號
3350,高雄市,鳳山區,,,三多一路1號
3351,臺南市,新市區,,,民族路192號
3498,臺北市,中正區,,,羅斯福路三段244巷2號B1
3499,臺北市,中正區,,,羅斯福路三段244巷2號B1
3500,臺北市,中正區,,,羅斯福路三段244巷2號B1
3501,臺北市,中正區,,,中山南路21號
3502,臺東縣,臺東市,,,台東市大同路254號
3503,南投縣,草屯鎮,,,中正路573號
3100,臺南市,安南區,,,安吉路一段205、207號
3101,高雄市,林園區,,,林園北路236號
3102,高雄市,林園區,,,中芸里西溪路56~20號
3103,高雄市,前金區,,,民生二路37號
3104,臺南市,關廟區,,,文化街1號
3105,臺南市,關廟區,,,文化街1號
3106,臺南市,關廟區,,,文化街1號
3107,高雄市,美濃區,,,6鄰中正路一段59號
3108,高雄市,左營區,,,博愛三路453號
3109,臺南市,歸仁區,,,文化街2段16號
3110,新竹市,北區,,,西門街258號
3209,新竹市,香山區,,,
3210,臺南市,東區,,,
3211,臺南市,東區,,,裕信路237號
3212,臺南市,東區,,,裕信路237號
3213,臺南市,安平區,,,育平路320號
3214,臺南市,中西區,,,臺南市中西區忠義路二段 1 號
3215,高雄市,新興區,,,1鄰中正三路34號3樓
3216,臺南市,鹽水區,,,過港路21號
3217,臺南市,東區,,,裕信路237號
3218,臺南市,新營區,,,中正路23號
3352,臺北市,大同區,,,寧夏路89號
3353,臺北市,士林區,,,外雙溪至善路2段221號
3354,高雄市,前鎮區,,,8鄰新衙路17號
3355,高雄市,前鎮區,,,8鄰新衙路17號
3356,臺南市,中西區,,,中正路1號
3357,臺南市,中西區,,,中正路1號
3358,高雄市,林園區,,,林園北路236號
3457,高雄市,苓雅區,,,001鄰五福一路67號
3458,臺南市,安平區,,,台南市安平區安億路139號
3459,臺南市,安平區,,,南塭16號
3460,臺南市,安平區,,,國勝路82號
3461,臺南市,安平區,,,國勝路82號
3111,臺南市,中西區,,,中正路1-1號
3112,高雄市,永安區,,,005鄰永華路49號
3113,高雄市,鼓山區,,,4鄰鼓山三路19-3號
3114,臺南市,將軍區,,,180-50號
3115,臺南市,下營區,,,文化街117號
3116,臺南市,東區,,,中華東路三段332號
3117,高雄市,苓雅區,,,8鄰青年二路101號4-5樓
3118,高雄市,燕巢區,,,2鄰中民路592號
3119,高雄市,湖內區,,,3鄰保生路101號
3120,苗栗縣,卓蘭鎮,,,
3219,臺南市,麻豆區,,,總爺5號
3220,新竹市,北區,,,國華街68號2、3樓
3221,臺南市,新營區,,,中正路23號
3222,臺南市,關廟區,,,文化街1號
3223,桃園市,中壢區,,,復興路99號
3224,桃園市,桃園區,,,縣府路21號
3225,桃園市,桃園區,,,縣府路21號
3226,桃園市,龜山區,,,自強南路97號
3227,桃園市,桃園區,,,中正路77巷5號
3359,臺北市,北投區,,,學園路1號
3360,臺南市,東區,,,中華東路三段
3361,南投縣,南投市,,,中興新村光華路 123 號
3362,南投縣,南投市,,,中興新村光華路 123 號
3363,南投縣,草屯鎮,,,草鞋墩一街8號
3364,南投縣,草屯鎮,,,草鞋墩一街8號
3365,臺南市,中西區,,,中正路1號
3472,臺中市,南區,,,五權南路100號
3473,新北市,新店區,,,
3474,新北市,新莊區,,,
3475,臺南市,中西區,,,臺南市中西區忠義路二段 1 號
3476,,,,,
3477,,,,,
3478,,,,,
3479,,,,,
3480,,,,,
3481,臺北市,南海路,,,四十七號
3121,新北市,新莊區,,,西盛街216號
3122,臺南市,新營區,,,中正路23號
3123,臺南市,新營區,,,中正路23號
3124,臺南市,新營區,,,中正路23號
3125,臺南市,新營區,,,中正路23號
3126,臺南市,新營區,,,中正路23號
3127,臺南市,楠西區,,,
3128,新北市,板橋區,,,陽明街166號
3129,新北市,深坑區,,,深坑街10號1樓
3228,桃園市,桃園區,,,
3229,高雄市,鳳山區,,,7鄰自強一路119巷75號
3230,桃園市,桃園區,,,
3231,高雄市,美濃區,,,6鄰中正路一段59號
3232,臺南市,仁德區,,,仁義路130號
3233,臺南市,將軍區,,,
3366,南投縣,草屯鎮,,,草鞋墩一街8號
3367,臺南市,中西區,,,中正路1號
3368,臺南市,中西區,,,中正路1號
3369,高雄市,左營區,,,博愛三路453號
3370,臺南市,中西區,,,中正路1號
3371,高雄市,左營區,,,博愛三路453號
3372,臺北市,北投區,,,學園路1號
3373,臺南市,東區,,,中華東路三段332號
3504,,,,,
3505,花蓮縣,花蓮市,,,中華路144號
3506,臺北市,松山區,,,八德路三段12巷51弄17號1樓
3507,,,,,
3508,新竹縣,竹北市,,,文興路一段123號
3130,臺南市,中西區,,,南門路2號
3131,臺南市,安平區,,,國勝路82號
3132,臺南市,安平區,,,國勝路82號
3133,臺北市,北投區,,,
3134,南投縣,魚池鄉,,,中山路
3135,南投縣,魚池鄉,,,中山路
3136,南投縣,魚池鄉,,,中山路
3234,臺南市,新化區,,,和平街53號
3235,臺南市,楠西區,,,
3236,高雄市,永安區,,,005鄰永華路49號
3237,臺南市,新營區,,,中正路23號
3238,高雄市,永安區,,,005鄰永華路49號
3239,高雄市,三民區,,,陽明路300號3樓
3240,高雄市,內門區,,,4鄰中正路115巷18-1號
3374,臺北市,北投區,,,學園路1號
3375,臺北市,北投區,,,學園路1號
3376,臺北市,北投區,,,學園路1號
3377,臺北市,北投區,,,學園路1號
3378,臺北市,北投區,,,學園路1號
3379,臺北市,北投區,,,學園路1號
3380,臺北市,北投區,,,學園路1號
3381,臺北市,大同區,,,重慶北路3段318號
3462,臺南市,安平區,,,國勝路82號
3463,臺南市,安平區,,,安北路194號
3464,臺南市,安平區,,,台南市安平區安億路139號
3465,臺南市,安平區,,,南塭16號
3466,臺南市,中西區,,,民族路二段212號
3467,臺中市,南區,,,五權南路100號
3137,南投縣,魚池鄉,,,中山路
3138,南投縣,魚池鄉,,,中山路
3139,臺中市,西區,,,五權西路一段2號
3140,苗栗縣,苗栗市,,,自治路50號
3141,苗栗縣,苗栗市,,,自治路50號
3241,臺南市,中西區,,,臺南市中西區開山路1號
3242,臺南市,東區,,,中華東路三段332號
3243,高雄市,鼓山區,,,4鄰鼓山三路19-3號
3244,臺南市,楠西區,,,
3245,臺南市,東區,,,中華東路三段332號
3246,臺南市,東區,,,中華東路三段332號
3247,臺南市,東區,,,中華東路三段332號
3248,臺南市,東區,,,中華東路三段332號
3249,高雄市,湖內區,,,3鄰保生路101號
3250,高雄市,鳳山區,,,7鄰自強一路119巷75號
3251,高雄市,苓雅區,,,
3252,臺南市,新營區,,,中正路23號
3382,臺北市,大同區,,,重慶北路3段318號
3383,臺北市,大同區,,,重慶北路3段318號
3384,新北市,永和區,,,中山路一段236號7樓
3385,臺北市,大安區,,,仁愛路三段五巷三弄11號
3482,臺北市,南海路,,,四十七號
3483,臺北市,南海路,,,四十七號
3484,臺北市,中山區,,,南京東路二段1號3樓
3485,臺南市,新營區,,,中正路23號
3486,臺南市,新營區,,,中正路23號
3487,臺南市,新營區,,,中正路23號
3488,臺南市,新營區,,,中正路23號
3142,臺南市,中西區,,,友愛街8-3號
3143,臺南市,北區,,,公園北路3號
3144,苗栗縣,苗栗市,,,自治路50號
3145,臺南市,中西區,,,民權路2段30號
3253,臺南市,鹽水區,,,過港路21號
3254,臺南市,東區,,,中華東路三段332號
3255,臺南市,東區,,,中華東路三段332號
3256,臺中市,潭子區,,,中山路二段399號
3257,臺中市,潭子區,,,中山路二段399號
3258,臺中市,潭子區,,,中山路二段399號
3259,臺中市,潭子區,,,中山路二段399號
3260,臺南市,中西區,,,南門路2號
3261,臺南市,中西區,,,南門路2號
3262,臺南市,中西區,,,南門路2號
3263,臺南市,中西區,,,南門路2號
3264,臺南市,安平區,,,國勝路82號
3265,臺南市,安平區,,,國勝路82號
3266,臺南市,安平區,,,國勝路82號
3267,臺南市,安平區,,,國勝路82號
3268,臺中市,清水區,,,
3386,臺北市,大安區,,,仁愛路三段五巷三弄11號
3387,臺北市,大安區,,,仁愛路三段五巷三弄11號
3388,,,,,
3012,臺北市,中正區,,,八德路一段1號
3013,臺北市,中正區,,,八德路一段1號
3014,臺北市,中正區,,,八德路一段1號
3146,臺南市,中西區,,,民權路2段30號
3147,苗栗縣,苗栗市,,,自治路50號
3148,臺北市,大同區,,,
3149,苗栗縣,苗栗市,,,自治路50號
3150,苗栗縣,銅鑼鄉,,,銅科南路6號
3151,新北市,三芝區,,,淡金路1段37號
3269,臺中市,大甲區,,,
3270,臺中市,外埔區,,,甲后路三段1060號
3271,臺中市,外埔區,,,甲后路三段1060號
3272,臺中市,外埔區,,,甲后路三段1060號
3273,臺中市,豐原區,,,圓環東路782號
3274,臺中市,豐原區,,,圓環東路782號
